Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion,Revenue,Month,Year,Quarter,Weekday,Month_Name
2023-06-26,746,43,Product_41,Clothing,1,18.38,Africa,18.38,2023-06,2023,2,Monday,June
2023-05-04,883,11,Product_12,Electronics,2,35.16,North America,70.32,2023-05,2023,2,Thursday,May
2024-03-06,152,34,Product_8,Home & Garden,1,17.62,Africa,17.62,2024-03,2024,1,Wednesday,March
2024-05-12,282,25,Product_49,Books,4,30.05,South America,120.2,2024-05,2024,2,Sunday,May
2023-04-07,686,9,Product_18,Toys,2,82.4,Europe,164.8,2023-04,2023,2,Friday,April
2024-07-29,333,41,Product_28,Books,1,39.48,Africa,39.48,2024-07,2024,3,Monday,July
2023-05-21,916,19,Product_11,Books,5,26.79,Africa,133.95,2023-05,2023,2,Sunday,May
2023-12-19,382,39,Product_23,Clothing,1,28.85,Oceania,28.85,2023-12,2023,4,Tuesday,December
2024-08-24,769,6,Product_17,Toys,4,45.57,Asia,182.28,2024-08,2024,3,Saturday,August
2023-03-15,869,37,Product_50,Home & Garden,2,57.51,Europe,115.02,2023-03,2023,1,Wednesday,March
2023-10-18,851,42,Product_20,Toys,2,21.38,North America,42.76,2023-10,2023,4,Wednesday,October
2023-03-08,670,41,Product_1,Sports,2,10.26,Europe,20.52,2023-03,2023,1,Wednesday,March
2024-03-17,289,48,Product_39,Beauty,3,16.73,Oceania,50.19,2024-03,2024,1,Sunday,March
2024-03-06,336,28,Product_1,Toys,1,17.64,South America,17.64,2024-03,2024,1,Wednesday,March
2023-06-19,175,39,Product_37,Books,2,6.33,Asia,12.66,2023-06,2023,2,Monday,June
2024-04-20,85,38,Product_39,Books,1,32.32,Africa,32.32,2024-04,2024,2,Saturday,April
2023-05-09,109,34,Product_18,Sports,1,78.98,Oceania,78.98,2023-05,2023,2,Tuesday,May
2023-11-28,617,4,Product_38,Beauty,3,34.49,Europe,103.47,2023-11,2023,4,Tuesday,November
2024-03-09,279,14,Product_35,Electronics,1,17.08,Oceania,17.08,2024-03,2024,1,Saturday,March
2024-11-11,295,22,Product_42,Clothing,1,23.93,Africa,23.93,2024-11,2024,4,Monday,November
2024-01-07,12,28,Product_8,Sports,1,121.2,North America,121.2,2024-01,2024,1,Sunday,January
2023-01-30,342,29,Product_6,Clothing,2,21.38,Europe,42.76,2023-01,2023,1,Monday,January
2023-01-19,173,11,Product_41,Electronics,4,41.2,Europe,164.8,2023-01,2023,1,Thursday,January
2024-11-27,999,44,Product_36,Electronics,1,15.11,Europe,15.11,2024-11,2024,4,Wednesday,November
2024-05-10,957,39,Product_14,Home & Garden,3,25.42,North America,76.26,2024-05,2024,2,Friday,May
2024-10-10,233,47,Product_11,Sports,2,29.29,Africa,58.58,2024-10,2024,4,Thursday,October
2023-09-17,737,36,Product_8,Sports,1,63.09,South America,63.09,2023-09,2023,3,Sunday,September
2024-10-09,629,49,Product_34,Beauty,3,89.01,Europe,267.03000000000003,2024-10,2024,4,Wednesday,October
2024-03-16,860,25,Product_22,Toys,1,43.47,North America,43.47,2024-03,2024,1,Saturday,March
2023-11-02,471,38,Product_23,Electronics,1,63.09,North America,63.09,2023-11,2023,4,Thursday,November
2024-01-01,900,36,Product_20,Sports,4,26.43,North America,105.72,2024-01,2024,1,Monday,January
2023-04-12,728,39,Product_22,Sports,2,91.16,Asia,182.32,2023-04,2023,2,Wednesday,April
2024-12-31,941,35,Product_38,Beauty,3,20.06,Oceania,60.17999999999999,2024-12,2024,4,Tuesday,December
2024-11-22,202,36,Product_12,Sports,1,73.15,Oceania,73.15,2024-11,2024,4,Friday,November
2024-02-02,250,40,Product_46,Toys,2,49.78459523809524,Oceania,99.56919047619049,2024-02,2024,1,Friday,February
2024-03-20,550,17,Product_26,Beauty,1,30.75,North America,30.75,2024-03,2024,1,Wednesday,March
2024-01-17,903,9,Product_42,Clothing,1,33.92,Europe,33.92,2024-01,2024,1,Wednesday,January
2024-04-30,53,14,Product_37,Sports,3,69.24,Oceania,207.71999999999997,2024-04,2024,2,Tuesday,April
2023-11-27,214,37,Product_3,Electronics,1,23.88,Europe,23.88,2023-11,2023,4,Monday,November
2023-02-04,236,40,Product_15,Books,2,37.26,South America,74.52,2023-02,2023,1,Saturday,February
2023-12-20,884,40,Product_29,Home & Garden,1,92.69,Oceania,92.69,2023-12,2023,4,Wednesday,December
2024-12-09,827,16,Product_31,Beauty,1,57.63,Europe,57.63,2024-12,2024,4,Monday,December
2023-01-10,672,4,Product_2,Beauty,1,47.4,South America,47.4,2023-01,2023,1,Tuesday,January
2024-08-03,610,14,Product_37,Toys,4,48.65,Asia,194.6,2024-08,2024,3,Saturday,August
2023-10-10,835,16,Product_4,Sports,3,72.61,North America,217.82999999999998,2023-10,2023,4,Tuesday,October
2024-03-09,133,29,Product_11,Books,1,23.19,North America,23.19,2024-03,2024,1,Saturday,March
2024-03-25,578,24,Product_5,Home & Garden,1,67.58,Europe,67.58,2024-03,2024,1,Monday,March
2024-02-26,759,43,Product_5,Sports,4,25.93,North America,103.72,2024-02,2024,1,Monday,February
2023-02-21,169,12,Product_19,Beauty,3,83.16,North America,249.48,2023-02,2023,1,Tuesday,February
2023-05-28,70,40,Product_50,Beauty,1,11.99,Asia,11.99,2023-05,2023,2,Sunday,May
2024-07-29,741,31,Product_48,Electronics,4,51.0,Asia,204.0,2024-07,2024,3,Monday,July
2024-01-06,588,48,Product_49,Toys,1,24.82,North America,24.82,2024-01,2024,1,Saturday,January
2024-12-19,35,20,Product_31,Home & Garden,3,31.98,South America,95.94,2024-12,2024,4,Thursday,December
2024-10-11,768,2,Product_23,Clothing,2,5.57,South America,11.14,2024-10,2024,4,Friday,October
2024-04-16,857,23,Product_22,Electronics,1,51.03,Africa,51.03,2024-04,2024,2,Tuesday,April
2023-04-22,911,25,Product_17,Beauty,2,14.67,Oceania,29.34,2023-04,2023,2,Saturday,April
2023-12-05,614,4,Product_8,Sports,6,9.93,South America,59.58,2023-12,2023,4,Tuesday,December
2024-03-24,863,44,Product_43,Electronics,1,57.27,Asia,57.27,2024-03,2024,1,Sunday,March
2024-08-14,600,28,Product_30,Clothing,1,27.27,Europe,27.27,2024-08,2024,3,Wednesday,August
2023-09-10,71,48,Product_23,Sports,1,76.2,Africa,76.2,2023-09,2023,3,Sunday,September
2024-08-26,552,17,Product_14,Sports,2,92.61,Africa,185.22,2024-08,2024,3,Monday,August
2023-06-13,381,24,Product_21,Toys,2,57.68,Europe,115.36,2023-06,2023,2,Tuesday,June
2023-04-02,236,32,Product_34,Sports,5,41.77,Europe,208.85000000000002,2023-04,2023,2,Sunday,April
2023-06-23,133,37,Product_13,Sports,3,35.68,Europe,107.03999999999999,2023-06,2023,2,Friday,June
2023-07-03,317,5,Product_6,Sports,2,16.69,Africa,33.38,2023-07,2023,3,Monday,July
2023-11-24,802,31,Product_31,Home & Garden,1,33.28,North America,33.28,2023-11,2023,4,Friday,November
2023-12-25,330,35,Product_5,Home & Garden,1,48.33,Africa,48.33,2023-12,2023,4,Monday,December
2023-04-20,928,22,Product_45,Books,2,32.32,South America,64.64,2023-04,2023,2,Thursday,April
2024-03-02,774,19,Product_11,Clothing,1,68.3,Asia,68.3,2024-03,2024,1,Saturday,March
2024-07-14,272,50,Product_15,Beauty,1,27.42,South America,27.42,2024-07,2024,3,Sunday,July
2023-08-22,552,18,Product_26,Beauty,1,38.74,Asia,38.74,2023-08,2023,3,Tuesday,August
2024-04-22,899,8,Product_35,Clothing,3,22.57,Europe,67.71000000000001,2024-04,2024,2,Monday,April
2024-09-04,12,10,Product_12,Sports,4,6.67,Oceania,26.68,2024-09,2024,3,Wednesday,September
2023-08-25,304,47,Product_46,Sports,2,70.53,Africa,141.06,2023-08,2023,3,Friday,August
2023-04-23,167,28,Product_32,Home & Garden,1,29.22,Oceania,29.22,2023-04,2023,2,Sunday,April
2023-07-06,566,24,Product_38,Toys,1,174.22,South America,174.22,2023-07,2023,3,Thursday,July
2024-08-20,263,4,Product_29,Toys,1,22.2,North America,22.2,2024-08,2024,3,Tuesday,August
2023-01-25,228,32,Product_7,Electronics,3,78.72,Africa,236.16,2023-01,2023,1,Wednesday,January
2024-09-18,831,18,Product_47,Clothing,1,33.6,Africa,33.6,2024-09,2024,3,Wednesday,September
2024-11-27,41,12,Product_30,Books,1,100.94,Oceania,100.94,2024-11,2024,4,Wednesday,November
2024-06-21,681,18,Product_12,Sports,3,26.25,Asia,78.75,2024-06,2024,2,Friday,June
2023-10-20,214,19,Product_13,Sports,2,34.08,Oceania,68.16,2023-10,2023,4,Friday,October
2024-01-13,268,48,Product_10,Sports,1,58.41,North America,58.41,2024-01,2024,1,Saturday,January
2023-08-02,902,35,Product_41,Sports,2,79.9,North America,159.8,2023-08,2023,3,Wednesday,August
2023-08-25,811,13,Product_8,Sports,1,20.76,North America,20.76,2023-08,2023,3,Friday,August
2023-11-07,514,1,Product_47,Books,3,30.18,Oceania,90.53999999999999,2023-11,2023,4,Tuesday,November
2024-08-14,507,19,Product_8,Home & Garden,4,25.49,Asia,101.96,2024-08,2024,3,Wednesday,August
2024-06-22,445,10,Product_36,Toys,1,53.74,North America,53.74,2024-06,2024,2,Saturday,June
2024-08-04,932,49,Product_18,Electronics,1,19.88,North America,19.88,2024-08,2024,3,Sunday,August
2024-03-07,398,28,Product_31,Beauty,2,20.91,Asia,41.82,2024-03,2024,1,Thursday,March
2023-02-28,622,18,Product_29,Electronics,2,66.6,Oceania,133.2,2023-02,2023,1,Tuesday,February
2023-03-04,227,26,Product_36,Sports,2,120.25,North America,240.5,2023-03,2023,1,Saturday,March
2024-03-19,334,39,Product_40,Beauty,1,107.95,Oceania,107.95,2024-03,2024,1,Tuesday,March
2024-07-16,117,32,Product_49,Clothing,3,27.47,Europe,82.41,2024-07,2024,3,Tuesday,July
2023-02-17,621,17,Product_10,Books,2,16.72,Oceania,33.44,2023-02,2023,1,Friday,February
2023-12-01,347,31,Product_16,Home & Garden,3,49.96,Asia,149.88,2023-12,2023,4,Friday,December
2023-02-05,943,38,Product_1,Clothing,2,93.98,Europe,187.96,2023-02,2023,1,Sunday,February
2024-08-28,396,36,Product_42,Beauty,2,12.07,Oceania,24.14,2024-08,2024,3,Wednesday,August
2024-09-12,302,9,Product_3,Toys,4,37.31,Asia,149.24,2024-09,2024,3,Thursday,September
2024-06-10,380,16,Product_42,Home & Garden,1,111.65,Europe,111.65,2024-06,2024,2,Monday,June
2023-10-08,376,15,Product_4,Books,1,112.61,Oceania,112.61,2023-10,2023,4,Sunday,October
2023-05-30,420,34,Product_27,Electronics,1,7.93,South America,7.93,2023-05,2023,2,Tuesday,May
2023-05-13,222,7,Product_20,Toys,1,66.52,Oceania,66.52,2023-05,2023,2,Saturday,May
2024-07-29,322,7,Product_27,Toys,2,17.89,Asia,35.78,2024-07,2024,3,Monday,July
2023-07-16,840,48,Product_24,Home & Garden,1,166.45,Africa,166.45,2023-07,2023,3,Sunday,July
2024-02-03,451,23,Product_36,Toys,2,53.14,Asia,106.28,2024-02,2024,1,Saturday,February
2023-06-20,438,21,Product_15,Home & Garden,1,19.78,Asia,19.78,2023-06,2023,2,Tuesday,June
2024-01-05,248,46,Product_46,Beauty,3,11.35,South America,34.05,2024-01,2024,1,Friday,January
2024-06-02,987,43,Product_6,Home & Garden,1,143.9,South America,143.9,2024-06,2024,2,Sunday,June
2024-10-03,701,21,Product_12,Beauty,2,21.19,South America,42.38,2024-10,2024,4,Thursday,October
2024-12-29,740,14,Product_18,Clothing,1,17.89,North America,17.89,2024-12,2024,4,Sunday,December
2024-03-15,998,45,Product_2,Books,2,23.98,North America,47.96,2024-03,2024,1,Friday,March
2024-03-06,698,20,Product_15,Sports,1,61.07,North America,61.07,2024-03,2024,1,Wednesday,March
2023-05-01,36,3,Product_47,Home & Garden,2,73.61,North America,147.22,2023-05,2023,2,Monday,May
2023-07-16,111,2,Product_39,Sports,1,34.02,South America,34.02,2023-07,2023,3,Sunday,July
2024-07-15,217,23,Product_17,Beauty,4,22.63,South America,90.52,2024-07,2024,3,Monday,July
2023-07-06,344,50,Product_17,Home & Garden,1,64.54,South America,64.54,2023-07,2023,3,Thursday,July
2024-04-06,156,44,Product_40,Electronics,1,132.23,Asia,132.23,2024-04,2024,2,Saturday,April
2023-10-11,997,3,Product_22,Beauty,2,41.4,Africa,82.8,2023-10,2023,4,Wednesday,October
2024-07-09,750,45,Product_9,Electronics,1,47.56,Asia,47.56,2024-07,2024,3,Tuesday,July
2023-12-15,47,44,Product_33,Books,1,34.05,Africa,34.05,2023-12,2023,4,Friday,December
2023-01-12,5,13,Product_12,Books,1,35.87,North America,35.87,2023-01,2023,1,Thursday,January
2023-04-08,55,25,Product_47,Clothing,3,1.6,Oceania,4.800000000000001,2023-04,2023,2,Saturday,April
2023-05-17,741,34,Product_13,Toys,4,25.17,Oceania,100.68,2023-05,2023,2,Wednesday,May
2024-10-15,774,46,Product_31,Sports,1,28.7,Europe,28.7,2024-10,2024,4,Tuesday,October
2024-04-18,498,27,Product_13,Sports,3,28.51,Oceania,85.53,2024-04,2024,2,Thursday,April
2023-01-17,595,47,Product_8,Home & Garden,2,51.8,Asia,103.6,2023-01,2023,1,Tuesday,January
2024-05-26,332,14,Product_7,Books,1,98.42,South America,98.42,2024-05,2024,2,Sunday,May
2023-04-21,181,17,Product_45,Toys,1,14.29,South America,14.29,2023-04,2023,2,Friday,April
2023-01-30,820,21,Product_43,Clothing,1,48.52,Africa,48.52,2023-01,2023,1,Monday,January
2024-05-14,289,29,Product_50,Toys,1,49.78459523809524,Oceania,49.78459523809524,2024-05,2024,2,Tuesday,May
2024-01-01,257,33,Product_9,Toys,2,7.23,Asia,14.46,2024-01,2024,1,Monday,January
2023-08-19,661,33,Product_43,Home & Garden,3,8.59,South America,25.77,2023-08,2023,3,Saturday,August
2024-01-25,589,29,Product_33,Electronics,3,48.35,South America,145.05,2024-01,2024,1,Thursday,January
2023-09-26,541,50,Product_16,Electronics,1,47.22,North America,47.22,2023-09,2023,3,Tuesday,September
2023-05-23,977,17,Product_35,Sports,1,3.69,North America,3.69,2023-05,2023,2,Tuesday,May
2024-07-14,333,43,Product_49,Sports,4,7.06,South America,28.24,2024-07,2024,3,Sunday,July
2023-08-28,597,17,Product_3,Beauty,1,36.97,Oceania,36.97,2023-08,2023,3,Monday,August
2024-04-28,579,48,Product_40,Home & Garden,1,67.82,Oceania,67.82,2024-04,2024,2,Sunday,April
2024-05-12,972,40,Product_14,Toys,2,74.7,Oceania,149.4,2024-05,2024,2,Sunday,May
2024-03-26,452,12,Product_26,Beauty,2,44.23,Africa,88.46,2024-03,2024,1,Tuesday,March
2024-05-22,746,25,Product_44,Home & Garden,2,106.42,South America,212.84,2024-05,2024,2,Wednesday,May
2024-07-12,690,5,Product_18,Clothing,1,56.3,Africa,56.3,2024-07,2024,3,Friday,July
2023-03-21,61,45,Product_3,Toys,2,134.22,Europe,268.44,2023-03,2023,1,Tuesday,March
2024-11-08,369,4,Product_49,Clothing,1,40.96,North America,40.96,2024-11,2024,4,Friday,November
2023-09-16,237,18,Product_25,Home & Garden,3,43.83,Oceania,131.49,2023-09,2023,3,Saturday,September
2023-10-11,261,4,Product_25,Books,3,43.83,Asia,131.49,2023-10,2023,4,Wednesday,October
2023-12-22,926,29,Product_28,Books,3,32.42,North America,97.26,2023-12,2023,4,Friday,December
2024-07-24,885,21,Product_43,Electronics,1,105.53,Asia,105.53,2024-07,2024,3,Wednesday,July
2024-07-28,430,23,Product_18,Beauty,6,11.25,Africa,67.5,2024-07,2024,3,Sunday,July
2023-12-20,152,21,Product_13,Clothing,1,35.97,North America,35.97,2023-12,2023,4,Wednesday,December
2023-03-02,714,41,Product_15,Toys,1,46.76,Europe,46.76,2023-03,2023,1,Thursday,March
2023-11-24,15,46,Product_22,Beauty,3,18.35,North America,55.050000000000004,2023-11,2023,4,Friday,November
2023-04-06,752,2,Product_1,Toys,3,47.66,Europe,142.98,2023-04,2023,2,Thursday,April
2023-08-10,260,39,Product_34,Electronics,3,45.4,Asia,136.2,2023-08,2023,3,Thursday,August
2024-11-04,309,34,Product_47,Sports,3,96.76,Asia,290.28000000000003,2024-11,2024,4,Monday,November
2024-11-04,54,1,Product_8,Books,3,26.6,Africa,79.80000000000001,2024-11,2024,4,Monday,November
2024-12-30,325,5,Product_9,Toys,7,25.07,Oceania,175.49,2024-12,2024,4,Monday,December
2023-07-27,2,18,Product_18,Books,2,13.94,South America,27.88,2023-07,2023,3,Thursday,July
2023-05-13,317,31,Product_24,Books,3,76.0,South America,228.0,2023-05,2023,2,Saturday,May
2024-09-26,773,13,Product_15,Electronics,1,60.82,Africa,60.82,2024-09,2024,3,Thursday,September
2023-06-13,896,32,Product_45,Sports,2,21.84,North America,43.68,2023-06,2023,2,Tuesday,June
2024-06-16,847,41,Product_41,Clothing,5,4.58,Africa,22.9,2024-06,2024,2,Sunday,June
2023-04-10,639,13,Product_32,Clothing,3,67.39,South America,202.17000000000002,2023-04,2023,2,Monday,April
2024-12-04,688,26,Product_4,Beauty,1,55.41,South America,55.41,2024-12,2024,4,Wednesday,December
2024-08-23,375,2,Product_41,Sports,1,44.23,Oceania,44.23,2024-08,2024,3,Friday,August
2024-01-09,205,8,Product_3,Beauty,1,19.31,Oceania,19.31,2024-01,2024,1,Tuesday,January
2024-08-26,489,26,Product_30,Sports,2,78.15,Europe,156.3,2024-08,2024,3,Monday,August
2024-03-30,629,25,Product_34,Electronics,3,23.07,South America,69.21000000000001,2024-03,2024,1,Saturday,March
2024-04-30,816,36,Product_41,Beauty,3,37.9,South America,113.69999999999999,2024-04,2024,2,Tuesday,April
2023-02-07,146,49,Product_16,Beauty,1,60.88,Oceania,60.88,2023-02,2023,1,Tuesday,February
2024-12-14,54,26,Product_34,Sports,1,24.97,Europe,24.97,2024-12,2024,4,Saturday,December
2024-11-07,367,33,Product_48,Sports,3,47.38,North America,142.14000000000001,2024-11,2024,4,Thursday,November
2024-07-05,177,22,Product_41,Books,2,137.79,Africa,275.58,2024-07,2024,3,Friday,July
2023-02-02,529,1,Product_12,Books,5,23.69,North America,118.45,2023-02,2023,1,Thursday,February
2023-07-13,496,28,Product_36,Toys,1,11.56,Asia,11.56,2023-07,2023,3,Thursday,July
2024-02-27,135,44,Product_33,Clothing,3,11.41,Oceania,34.230000000000004,2024-02,2024,1,Tuesday,February
2023-03-26,289,41,Product_3,Toys,1,74.54,Europe,74.54,2023-03,2023,1,Sunday,March
2023-04-14,655,44,Product_31,Books,1,49.35,Asia,49.35,2023-04,2023,2,Friday,April
2024-05-02,224,36,Product_10,Sports,2,35.51,South America,71.02,2024-05,2024,2,Thursday,May
2024-06-09,869,2,Product_37,Sports,1,58.18,Europe,58.18,2024-06,2024,2,Sunday,June
2024-10-27,604,47,Product_23,Clothing,1,31.05,Oceania,31.05,2024-10,2024,4,Sunday,October
2024-12-09,777,14,Product_4,Electronics,3,80.46,Europe,241.38,2024-12,2024,4,Monday,December
2023-08-03,657,34,Product_5,Toys,4,46.51,South America,186.04,2023-08,2023,3,Thursday,August
2024-01-24,564,9,Product_39,Beauty,2,46.87,Europe,93.74,2024-01,2024,1,Wednesday,January
2024-08-11,254,26,Product_16,Home & Garden,3,12.97,North America,38.910000000000004,2024-08,2024,3,Sunday,August
2023-05-29,747,42,Product_21,Books,3,15.9,North America,47.7,2023-05,2023,2,Monday,May
2024-03-19,445,25,Product_7,Home & Garden,2,15.26,South America,30.52,2024-03,2024,1,Tuesday,March
2023-06-11,85,47,Product_27,Toys,2,24.46,Europe,48.92,2023-06,2023,2,Sunday,June
2023-10-25,965,16,Product_21,Home & Garden,3,25.54,Asia,76.62,2023-10,2023,4,Wednesday,October
2024-10-31,430,14,Product_43,Sports,1,50.07,Africa,50.07,2024-10,2024,4,Thursday,October
2024-03-06,307,29,Product_16,Home & Garden,2,28.61,South America,57.22,2024-03,2024,1,Wednesday,March
2023-03-08,576,35,Product_4,Clothing,1,28.59,North America,28.59,2023-03,2023,1,Wednesday,March
2023-07-18,53,39,Product_23,Books,2,40.33,Europe,80.66,2023-07,2023,3,Tuesday,July
2024-01-08,495,18,Product_24,Beauty,2,62.87,South America,125.74,2024-01,2024,1,Monday,January
2024-03-26,628,18,Product_22,Books,1,37.48,North America,37.48,2024-03,2024,1,Tuesday,March
2023-03-03,950,28,Product_36,Clothing,1,27.09,South America,27.09,2023-03,2023,1,Friday,March
2023-09-12,320,24,Product_13,Beauty,1,118.3,South America,118.3,2023-09,2023,3,Tuesday,September
2023-03-13,731,43,Product_3,Electronics,2,66.93,Europe,133.86,2023-03,2023,1,Monday,March
2024-08-30,736,6,Product_2,Toys,2,94.79,North America,189.58,2024-08,2024,3,Friday,August
2024-02-10,869,29,Product_16,Books,3,41.23,Oceania,123.69,2024-02,2024,1,Saturday,February
2024-12-14,102,20,Product_12,Home & Garden,1,22.57,Asia,22.57,2024-12,2024,4,Saturday,December
2023-12-12,11,29,Product_44,Home & Garden,3,82.58,Asia,247.74,2023-12,2023,4,Tuesday,December
2024-02-26,980,30,Product_29,Clothing,1,19.07,Asia,19.07,2024-02,2024,1,Monday,February
2023-07-16,332,25,Product_25,Home & Garden,3,15.35,Oceania,46.05,2023-07,2023,3,Sunday,July
2023-08-14,645,3,Product_26,Sports,4,44.32,Europe,177.28,2023-08,2023,3,Monday,August
2023-08-15,744,45,Product_42,Electronics,2,39.61,Africa,79.22,2023-08,2023,3,Tuesday,August
2023-12-21,149,41,Product_31,Books,1,69.31,Asia,69.31,2023-12,2023,4,Thursday,December
2023-02-17,416,8,Product_5,Electronics,2,48.62,Africa,97.24,2023-02,2023,1,Friday,February
2024-05-17,532,35,Product_26,Books,1,20.04,South America,20.04,2024-05,2024,2,Friday,May
2023-10-27,134,17,Product_50,Books,1,6.35,Asia,6.35,2023-10,2023,4,Friday,October
2023-03-21,883,16,Product_4,Sports,1,29.4,Asia,29.4,2023-03,2023,1,Tuesday,March
2024-08-23,595,3,Product_8,Clothing,1,53.1,North America,53.1,2024-08,2024,3,Friday,August
2023-01-12,736,24,Product_34,Clothing,2,66.72,Oceania,133.44,2023-01,2023,1,Thursday,January
2023-03-20,345,43,Product_10,Clothing,2,50.07,Oceania,100.14,2023-03,2023,1,Monday,March
2023-09-12,318,12,Product_15,Electronics,3,28.55,Europe,85.65,2023-09,2023,3,Tuesday,September
2024-08-16,900,28,Product_25,Electronics,2,93.18,Africa,186.36,2024-08,2024,3,Friday,August
2024-01-30,472,39,Product_9,Books,1,23.25,North America,23.25,2024-01,2024,1,Tuesday,January
2024-08-31,372,46,Product_34,Books,1,66.53,Africa,66.53,2024-08,2024,3,Saturday,August
2024-07-20,17,46,Product_36,Clothing,4,18.24,North America,72.96,2024-07,2024,3,Saturday,July
2023-11-20,240,48,Product_3,Clothing,1,53.55,North America,53.55,2023-11,2023,4,Monday,November
2024-01-04,314,37,Product_11,Clothing,2,52.95,North America,105.9,2024-01,2024,1,Thursday,January
2023-12-30,249,4,Product_33,Beauty,3,58.36,South America,175.07999999999998,2023-12,2023,4,Saturday,December
2023-01-20,482,35,Product_45,Beauty,3,16.52,Oceania,49.56,2023-01,2023,1,Friday,January
2023-05-16,462,7,Product_3,Home & Garden,1,23.12,Asia,23.12,2023-05,2023,2,Tuesday,May
2024-12-05,539,44,Product_28,Toys,3,50.28,North America,150.84,2024-12,2024,4,Thursday,December
2024-07-11,712,39,Product_10,Home & Garden,1,19.18,North America,19.18,2024-07,2024,3,Thursday,July
2024-12-23,935,29,Product_16,Toys,3,27.28,Oceania,81.84,2024-12,2024,4,Monday,December
2024-11-02,427,38,Product_13,Toys,7,30.53,South America,213.71,2024-11,2024,4,Saturday,November
2024-03-31,532,3,Product_7,Toys,1,18.59,Africa,18.59,2024-03,2024,1,Sunday,March
2024-09-17,391,42,Product_11,Electronics,2,100.23,Oceania,200.46,2024-09,2024,3,Tuesday,September
2023-02-15,389,16,Product_45,Beauty,1,114.15,Europe,114.15,2023-02,2023,1,Wednesday,February
2024-03-15,404,13,Product_42,Clothing,2,2.74,Oceania,5.48,2024-03,2024,1,Friday,March
2024-11-11,558,2,Product_7,Home & Garden,3,72.11,Europe,216.32999999999998,2024-11,2024,4,Monday,November
2023-01-31,879,34,Product_29,Electronics,3,32.77,Africa,98.31,2023-01,2023,1,Tuesday,January
2023-01-29,20,9,Product_4,Toys,3,14.15,Asia,42.45,2023-01,2023,1,Sunday,January
2023-12-30,424,21,Product_37,Books,6,9.22,South America,55.32000000000001,2023-12,2023,4,Saturday,December
2023-07-05,493,38,Product_48,Home & Garden,3,77.51,North America,232.53000000000003,2023-07,2023,3,Wednesday,July
2023-12-13,759,5,Product_42,Clothing,1,98.91,Oceania,98.91,2023-12,2023,4,Wednesday,December
2023-08-24,220,2,Product_3,Toys,1,54.78,Africa,54.78,2023-08,2023,3,Thursday,August
2024-09-05,62,17,Product_40,Toys,1,48.17,North America,48.17,2024-09,2024,3,Thursday,September
2023-10-08,186,27,Product_44,Clothing,2,67.41,South America,134.82,2023-10,2023,4,Sunday,October
2023-09-12,38,14,Product_24,Books,2,17.24,Asia,34.48,2023-09,2023,3,Tuesday,September
2024-08-01,6,2,Product_33,Electronics,1,187.25,Asia,187.25,2024-08,2024,3,Thursday,August
2023-04-23,592,38,Product_18,Beauty,2,36.24,North America,72.48,2023-04,2023,2,Sunday,April
2024-02-18,490,21,Product_22,Sports,3,40.27,South America,120.81,2024-02,2024,1,Sunday,February
2024-09-24,567,30,Product_15,Toys,1,75.0,South America,75.0,2024-09,2024,3,Tuesday,September
2024-05-22,283,49,Product_26,Clothing,1,63.09,Africa,63.09,2024-05,2024,2,Wednesday,May
2023-07-06,387,4,Product_16,Toys,1,8.36,South America,8.36,2023-07,2023,3,Thursday,July
2023-11-14,672,27,Product_23,Books,3,48.09,North America,144.27,2023-11,2023,4,Tuesday,November
2023-07-19,393,14,Product_47,Clothing,1,52.54,Oceania,52.54,2023-07,2023,3,Wednesday,July
2024-01-15,235,35,Product_46,Beauty,2,19.51,Africa,39.02,2024-01,2024,1,Monday,January
2024-02-25,682,45,Product_42,Clothing,1,80.88,South America,80.88,2024-02,2024,1,Sunday,February
2024-10-28,947,4,Product_34,Electronics,3,32.4,Europe,97.19999999999999,2024-10,2024,4,Monday,October
2023-08-21,293,13,Product_18,Toys,1,61.65,Oceania,61.65,2023-08,2023,3,Monday,August
2024-08-31,619,16,Product_1,Clothing,1,23.36,Oceania,23.36,2024-08,2024,3,Saturday,August
2023-04-03,34,42,Product_3,Toys,1,14.55,Oceania,14.55,2023-04,2023,2,Monday,April
2024-10-31,164,30,Product_31,Electronics,3,21.51,Oceania,64.53,2024-10,2024,4,Thursday,October
2024-06-25,71,2,Product_35,Books,2,94.36,Africa,188.72,2024-06,2024,2,Tuesday,June
2023-01-19,353,11,Product_33,Toys,2,21.31,Asia,42.62,2023-01,2023,1,Thursday,January
2024-07-05,234,36,Product_45,Home & Garden,1,68.38,Africa,68.38,2024-07,2024,3,Friday,July
2024-09-02,757,50,Product_49,Books,1,4.8,Africa,4.8,2024-09,2024,3,Monday,September
2023-12-11,370,22,Product_1,Home & Garden,3,8.27,Europe,24.81,2023-12,2023,4,Monday,December
2024-08-06,489,46,Product_22,Toys,1,69.0,Europe,69.0,2024-08,2024,3,Tuesday,August
2024-06-18,28,41,Product_10,Home & Garden,2,58.56,North America,117.12,2024-06,2024,2,Tuesday,June
2023-04-10,300,16,Product_5,Clothing,4,14.55,Asia,58.2,2023-04,2023,2,Monday,April
2024-05-15,989,18,Product_18,Electronics,4,62.96,Asia,251.84,2024-05,2024,2,Wednesday,May
2024-11-04,562,36,Product_46,Toys,4,68.64,Africa,274.56,2024-11,2024,4,Monday,November
