Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion
2024-03-19,469,8,Product_13,Sports,1,45.93,South America
2024-01-28,253,15,Product_7,Books,4,98.78,Oceania
2024-10-24,463,31,Product_4,Electronics,1,40.92,South America
2023-06-04,661,8,Product_18,Toys,4,22.19,Europe
2024-02-18,172,39,Product_39,Sports,2,13.53,Oceania
2023-08-28,397,4,Product_32,Clothing,2,51.78,Africa
2024-09-16,587,50,Product_5,Sports,3,30.14,North America
2023-05-18,785,15,Product_29,Sports,3,43.62,Africa
2023-10-13,747,9,Product_28,Beauty,2,99.48,Europe
2023-11-11,140,25,Product_9,Electronics,1,202.23,North America
2024-07-16,429,3,Product_50,Electronics,3,27.77,South America
2023-04-11,141,32,Product_25,Books,3,40.84,Asia
2024-08-20,158,1,Product_6,Beauty,1,31.28,Asia
2023-06-20,517,46,Product_35,Home & Garden,1,21.04,Europe
2023-04-11,163,46,Product_4,Books,2,25.3,South America
2024-10-08,944,28,Product_46,Sports,4,45.26,Asia
2023-11-25,606,39,Product_23,Books,6,177.83,Africa
2023-11-28,918,49,Product_35,Sports,6,11.04,South America
2023-06-01,54,8,Product_41,Books,4,42.53,North America
2023-05-28,948,6,Product_15,Sports,1,117.12,South America
2023-05-11,347,30,Product_29,Beauty,1,45.66,Europe
2023-01-24,774,46,Product_17,Clothing,1,62.49,Africa
2024-05-27,642,33,Product_11,Beauty,1,38.79,Asia
2024-01-18,450,30,Product_37,Sports,1,31.5,Europe
2024-05-02,621,34,Product_45,Electronics,6,47.43,North America
2023-09-26,571,47,Product_4,Clothing,1,30.04,Europe
2023-06-06,130,43,Product_4,Electronics,1,23.49,South America
2023-12-17,671,1,Product_28,Toys,4,1.73,Africa
2023-11-28,734,44,Product_4,Toys,1,39.55,Africa
2024-08-12,614,10,Product_27,Sports,2,14.69,Africa
2023-02-04,501,21,Product_37,Home & Garden,1,,Europe
2023-09-23,826,39,Product_3,Sports,1,16.75,Europe
2024-06-28,838,30,Product_6,Toys,2,30.81,Africa
2023-12-23,533,25,Product_17,Toys,4,7.72,South America
2024-04-23,166,23,Product_12,Beauty,1,35.04,South America
2023-01-16,750,23,Product_18,Sports,2,1.36,Africa
2023-06-03,275,33,Product_48,Home & Garden,1,33.19,Europe
2023-07-28,482,47,Product_46,Electronics,2,35.76,Oceania
2024-09-21,46,16,Product_6,Electronics,1,13.18,Africa
2023-03-29,40,32,Product_41,Electronics,1,23.7,Asia
2023-04-11,442,14,Product_39,Toys,1,62.26,Africa
2024-02-29,601,50,Product_47,Toys,5,43.75,Oceania
2024-08-08,969,33,Product_42,Beauty,2,91.77,Africa
2024-08-30,127,22,Product_15,Books,2,61.91,Africa
2023-08-19,315,5,Product_15,Books,2,48.75,Europe
2023-04-25,647,24,Product_27,Sports,3,73.88,Asia
2023-10-18,680,3,Product_13,Beauty,3,109.18,North America
2024-08-12,483,30,Product_9,Beauty,1,17.56,South America
2023-12-20,372,10,Product_36,Toys,1,92.31,North America
2023-07-09,666,41,Product_41,Beauty,1,15.31,North America
2024-11-25,188,46,Product_48,Beauty,3,57.62,Oceania
2023-06-10,199,8,Product_42,Books,2,3.71,Europe
2023-06-11,512,30,Product_30,Electronics,2,41.73,Africa
2024-03-11,569,2,Product_17,Electronics,1,17.42,Africa
2024-11-28,265,7,Product_18,Toys,4,106.11,Africa
2023-11-29,611,43,Product_18,Home & Garden,3,73.62,Europe
2024-08-04,998,50,Product_11,Sports,1,19.49,South America
2024-09-13,190,2,Product_18,Electronics,1,85.63,Africa
2024-02-02,796,44,Product_21,Home & Garden,3,43.07,Asia
2023-04-22,557,31,Product_7,Toys,1,,South America
2024-09-02,833,39,Product_3,Books,2,18.82,Europe
2023-01-24,329,20,Product_44,Sports,2,36.67,Europe
2024-01-02,136,46,Product_4,Home & Garden,3,37.48,North America
2024-12-09,829,18,Product_7,Beauty,1,14.2,Africa
2024-12-02,993,31,Product_9,Books,4,4.54,Europe
2024-09-18,329,27,Product_34,Toys,1,3.97,Africa
2024-06-22,26,44,Product_17,Books,3,69.3,North America
2024-10-28,246,9,Product_20,Books,2,62.46,North America
2023-09-01,692,34,Product_46,Sports,4,15.4,Europe
2024-05-04,506,15,Product_4,Sports,1,63.64,Oceania
2023-07-17,393,14,Product_48,Home & Garden,6,69.84,Asia
2023-01-10,178,15,Product_16,Sports,2,32.77,Asia
2023-02-20,956,14,Product_41,Books,3,18.34,South America
2023-01-20,965,40,Product_7,Beauty,1,12.29,South America
2024-06-30,619,22,Product_18,Electronics,3,94.17,Asia
2023-03-09,305,26,Product_45,Books,2,41.14,Oceania
2023-09-11,990,22,Product_29,Books,1,58.64,Oceania
2023-02-06,269,33,Product_47,Books,2,31.69,Asia
2024-05-08,871,18,Product_45,Sports,6,13.41,Africa
2023-02-20,713,21,Product_9,Clothing,1,45.95,North America
2023-07-11,199,1,Product_14,Sports,1,39.15,North America
2023-09-01,925,28,Product_8,Books,2,40.55,Oceania
2024-06-01,890,11,Product_38,Clothing,1,48.57,North America
2023-03-21,919,17,Product_33,Clothing,2,90.87,Asia
2024-06-01,977,36,Product_22,Sports,1,137.8,South America
2023-02-18,939,4,Product_13,Books,1,17.23,Asia
2023-10-21,972,19,Product_23,Clothing,2,30.51,Oceania
2023-04-19,890,44,Product_15,Home & Garden,2,36.74,North America
2024-07-07,989,10,Product_50,Beauty,5,41.67,South America
2023-08-23,39,11,Product_3,Home & Garden,5,28.15,Africa
2024-12-12,843,9,Product_31,Electronics,4,68.51,Oceania
2023-05-28,937,12,Product_28,Home & Garden,2,31.77,Africa
2023-04-28,386,14,Product_12,Sports,2,97.15,Europe
2024-02-08,852,42,Product_43,Home & Garden,4,51.9,Africa
2023-03-24,533,12,Product_44,Toys,3,53.1,Europe
2023-09-06,382,24,Product_12,Clothing,2,63.2,Africa
2023-08-12,652,48,Product_25,Books,3,37.05,South America
2024-04-27,434,50,Product_8,Sports,2,7.49,Asia
2024-06-01,233,15,Product_9,Sports,2,78.73,South America
2024-10-24,125,21,Product_49,Electronics,4,27.3,Africa
2023-05-22,190,25,Product_22,Sports,1,65.15,Africa
2023-03-12,113,18,Product_12,Sports,2,41.89,Oceania
2024-08-06,403,34,Product_6,Books,2,,Europe
2023-12-01,22,46,Product_38,Sports,4,35.38,Asia
2024-12-28,504,11,Product_12,Clothing,1,35.23,North America
2024-12-20,881,7,Product_35,Electronics,1,49.83,Europe
2024-03-31,752,16,Product_6,Home & Garden,4,73.28,North America
2024-10-01,278,10,Product_26,Beauty,1,67.12,South America
2023-10-10,508,11,Product_22,Electronics,2,50.56,Oceania
2023-11-13,174,22,Product_9,Toys,3,,Oceania
2024-11-28,61,35,Product_23,Home & Garden,6,148.81,Oceania
2023-12-02,630,35,Product_31,Sports,1,73.9,Africa
2024-02-12,625,5,Product_11,Books,3,6.15,South America
2023-11-18,33,47,Product_45,Beauty,1,39.0,Asia
2023-02-12,603,6,Product_11,Electronics,4,28.09,Africa
2023-05-11,212,28,Product_6,Beauty,4,55.34,North America
2024-11-02,362,49,Product_19,Electronics,1,53.81,Asia
2023-04-23,834,2,Product_38,Toys,1,78.11,Africa
2024-06-16,669,29,Product_40,Clothing,1,77.58,Asia
2023-01-16,264,47,Product_46,Home & Garden,2,49.32,Africa
2024-05-31,35,23,Product_22,Sports,1,12.35,Oceania
2024-07-25,855,33,Product_21,Sports,1,42.69,South America
2023-05-30,511,4,Product_9,Toys,1,41.42,Europe
2023-06-24,633,50,Product_9,Home & Garden,3,91.5,Asia
2023-12-06,335,38,Product_11,Beauty,3,51.09,Asia
2023-12-14,871,45,Product_9,Toys,1,14.85,South America
2024-03-15,978,34,Product_2,Toys,4,58.13,Oceania
2024-06-08,601,2,Product_2,Clothing,3,83.41,Africa
2024-12-04,363,8,Product_6,Clothing,1,65.46,Asia
2023-02-12,638,35,Product_11,Beauty,2,31.03,Africa
2023-06-03,353,33,Product_23,Clothing,1,13.68,South America
2024-07-07,9,45,Product_12,Electronics,3,43.47,Africa
2023-07-06,781,33,Product_27,Sports,3,39.54,Asia
2024-05-13,364,1,Product_35,Electronics,3,85.15,Africa
2024-05-03,597,46,Product_18,Books,2,16.98,North America
2024-07-31,725,11,Product_32,Beauty,1,38.84,Asia
2024-10-11,872,36,Product_21,Toys,1,19.44,South America
2024-11-24,730,16,Product_10,Home & Garden,1,31.34,South America
2023-04-06,700,39,Product_5,Clothing,1,54.56,North America
2024-07-19,516,48,Product_33,Electronics,2,31.97,Europe
2024-08-29,488,7,Product_29,Sports,1,53.32,North America
2024-08-03,995,3,Product_31,Home & Garden,2,31.55,Africa
2024-06-07,921,41,Product_24,Electronics,4,127.61,Europe
2024-08-02,773,10,Product_22,Electronics,3,26.61,Africa
2023-04-25,73,17,Product_29,Books,5,65.55,North America
2024-11-23,179,49,Product_19,Home & Garden,4,54.73,Africa
2024-01-05,447,15,Product_32,Electronics,3,68.53,Africa
2023-06-14,103,26,Product_30,Clothing,3,48.7,Oceania
2024-10-29,960,3,Product_3,Electronics,2,25.46,Asia
2023-05-19,376,6,Product_25,Electronics,2,85.18,Europe
2024-04-16,207,42,Product_6,Sports,3,110.51,North America
2023-02-06,599,30,Product_15,Sports,2,16.26,Oceania
2023-06-25,410,45,Product_37,Beauty,1,25.3,North America
2024-04-19,781,37,Product_10,Beauty,2,23.65,Africa
2023-01-13,20,28,Product_15,Toys,2,37.09,Africa
2024-08-27,214,50,Product_14,Books,4,69.53,Asia
2024-09-25,385,17,Product_34,Books,2,30.76,Asia
2023-04-17,478,22,Product_5,Sports,2,68.74,Europe
2024-11-15,893,35,Product_36,Books,4,69.36,South America
2023-05-04,624,11,Product_20,Electronics,3,46.55,North America
2024-10-11,773,22,Product_37,Beauty,1,4.68,North America
2024-03-22,645,11,Product_33,Beauty,2,82.68,South America
2024-01-17,701,18,Product_19,Home & Garden,3,42.76,Oceania
2023-07-04,3,45,Product_8,Toys,2,50.71,South America
2024-08-05,117,38,Product_28,Electronics,1,69.89,Africa
2023-02-28,946,39,Product_18,Toys,2,68.08,Oceania
2023-01-13,972,37,Product_4,Electronics,4,51.27,Oceania
2024-09-24,276,32,Product_36,Beauty,1,28.13,Oceania
2024-12-08,135,24,Product_9,Clothing,6,135.91,Oceania
2024-03-22,446,38,Product_18,Sports,3,17.78,South America
2024-08-10,526,47,Product_46,Home & Garden,2,29.38,Oceania
2023-10-20,771,10,Product_32,Sports,1,77.4,Oceania
2023-05-19,121,30,Product_49,Sports,1,23.8,Asia
2024-09-21,42,50,Product_27,Electronics,1,47.93,Asia
2024-10-23,826,17,Product_50,Electronics,2,28.72,South America
2023-03-16,241,3,Product_2,Toys,2,29.16,Oceania
2023-01-07,531,6,Product_25,Books,2,16.88,Oceania
2023-04-20,829,39,Product_50,Home & Garden,3,62.32,Oceania
2023-10-14,454,24,Product_1,Beauty,5,14.63,South America
2024-06-02,588,30,Product_9,Toys,3,113.72,Europe
2024-04-03,32,5,Product_17,Clothing,1,44.32,Asia
2023-07-09,258,40,Product_7,Clothing,1,18.12,Asia
2023-12-24,24,36,Product_18,Books,1,35.46,Oceania
2024-08-23,555,25,Product_41,Electronics,2,63.62,South America
2024-10-08,930,11,Product_43,Beauty,1,12.52,Africa
2023-09-13,922,10,Product_33,Toys,4,,Africa
2024-10-02,9,41,Product_30,Sports,3,136.62,South America
2023-05-10,741,40,Product_16,Clothing,1,13.28,Europe
2024-09-25,981,13,Product_45,Clothing,1,138.67,North America
2023-08-17,796,4,Product_4,Beauty,3,20.77,Europe
2024-09-23,819,12,Product_12,Sports,1,67.08,North America
2023-05-19,958,30,Product_10,Toys,1,69.39,Africa
2024-08-26,350,17,Product_47,Toys,3,21.54,Oceania
2024-02-02,848,37,Product_32,Toys,2,17.62,South America
2024-05-09,735,32,Product_35,Sports,3,58.66,Oceania
2023-11-25,98,22,Product_27,Home & Garden,6,57.43,Asia
2023-10-23,94,35,Product_13,Beauty,4,29.27,Africa
2023-10-18,841,27,Product_7,Toys,3,85.64,North America
2024-10-01,888,42,Product_38,Electronics,2,48.71,Oceania
2024-09-06,406,47,Product_37,Electronics,1,113.63,South America
2024-12-11,993,12,Product_33,Beauty,4,34.45,North America
2024-04-19,719,15,Product_23,Home & Garden,1,63.95,Africa
2023-04-29,513,12,Product_1,Books,1,39.3,South America
2024-04-27,50,46,Product_10,Books,1,115.97,Asia
2023-11-25,807,47,Product_33,Electronics,1,104.08,Africa
2023-07-07,686,8,Product_27,Beauty,1,4.7,South America
2024-09-19,87,35,Product_35,Books,1,69.81,Europe
2024-05-15,876,23,Product_28,Electronics,3,96.12,Africa
2023-02-25,220,17,Product_45,Sports,6,73.15,South America
2024-11-07,491,46,Product_39,Clothing,6,49.39,South America
2023-02-11,569,44,Product_13,Toys,3,44.84,North America
2023-10-06,727,34,Product_26,Sports,3,26.64,South America
2023-10-02,141,26,Product_39,Books,2,36.69,Asia
2023-05-21,92,14,Product_48,Beauty,1,42.87,North America
2024-06-04,742,20,Product_21,Beauty,2,26.36,Africa
2023-01-31,608,36,Product_41,Sports,5,58.48,Africa
2023-02-24,440,29,Product_50,Sports,3,5.56,Asia
2023-09-14,735,18,Product_7,Electronics,1,112.67,South America
2023-06-22,664,4,Product_15,Toys,2,62.27,South America
2024-02-15,250,14,Product_1,Clothing,3,34.01,South America
2024-03-03,555,49,Product_7,Clothing,2,18.06,Asia
2023-05-16,637,9,Product_14,Beauty,3,110.8,Europe
2024-10-12,896,37,Product_10,Home & Garden,1,126.89,Africa
2023-08-04,49,43,Product_36,Clothing,1,13.49,North America
2023-10-30,290,40,Product_8,Beauty,3,78.43,Africa
2023-07-19,468,43,Product_18,Electronics,1,15.48,Asia
2023-10-29,715,39,Product_14,Beauty,1,6.83,North America
2024-11-20,810,19,Product_34,Sports,7,12.7,Oceania
2023-09-25,689,12,Product_30,Books,2,13.06,Africa
2023-01-27,783,30,Product_11,Books,2,61.08,Oceania
2024-11-21,623,22,Product_25,Clothing,3,40.67,North America
2023-12-28,858,14,Product_49,Clothing,1,21.48,Asia
2024-02-09,166,36,Product_14,Electronics,1,28.8,North America
2023-11-20,974,22,Product_12,Electronics,4,59.93,Europe
2023-05-31,764,10,Product_44,Home & Garden,1,114.58,Europe
2024-10-04,575,15,Product_49,Clothing,1,86.59,Asia
2023-09-18,838,3,Product_23,Toys,1,68.94,North America
2024-09-20,203,1,Product_7,Electronics,1,10.4,South America
2024-08-04,98,35,Product_20,Beauty,1,44.6,Asia
2024-09-03,790,15,Product_46,Electronics,1,16.3,North America
2023-11-22,708,20,Product_4,Clothing,1,60.26,Asia
2023-01-13,75,9,Product_8,Sports,5,25.96,South America
2023-08-18,769,32,Product_17,Clothing,1,16.31,Africa
2024-07-27,73,4,Product_26,Beauty,3,18.86,South America
2024-07-17,549,2,Product_40,Home & Garden,2,24.77,Africa
2023-06-08,417,5,Product_43,Books,3,63.55,North America
2023-10-10,701,12,Product_13,Toys,1,18.33,Africa
2024-06-03,843,17,Product_38,Toys,1,83.64,Asia
2024-05-23,74,28,Product_37,Electronics,1,99.79,North America
2024-07-22,701,33,Product_42,Home & Garden,2,46.12,Europe
2023-05-02,837,7,Product_34,Clothing,3,43.46,Oceania
2024-12-11,479,2,Product_44,Sports,4,20.63,Oceania
2024-11-05,520,7,Product_1,Electronics,1,14.67,Africa
2024-02-17,31,35,Product_7,Toys,3,,Europe
2024-02-14,69,23,Product_9,Electronics,2,40.54,Africa
2024-06-01,65,10,Product_2,Electronics,1,93.23,North America
2023-08-31,653,6,Product_25,Toys,2,44.71,Oceania
2024-07-21,418,30,Product_1,Electronics,1,42.62,North America
2023-10-17,457,16,Product_37,Clothing,2,78.35,South America
2024-06-23,414,11,Product_50,Electronics,2,37.63,Africa
2024-11-07,161,9,Product_46,Books,6,80.32,Africa
2023-02-25,488,30,Product_3,Home & Garden,2,70.13,North America
2024-12-20,224,33,Product_16,Sports,3,55.31,Europe
2023-10-23,519,8,Product_11,Books,2,72.92,Africa
2024-03-08,45,24,Product_30,Toys,2,51.1,North America
2023-02-11,513,28,Product_8,Toys,2,178.04,Oceania
2024-08-25,575,29,Product_12,Home & Garden,1,4.64,Oceania
2024-08-12,905,13,Product_50,Beauty,2,40.42,South America
2023-07-31,490,37,Product_7,Sports,4,56.0,South America
2024-02-08,794,29,Product_29,Toys,1,46.04,South America
2023-10-16,683,33,Product_19,Electronics,3,61.8,South America
2023-07-10,232,46,Product_30,Sports,3,100.53,Europe
2023-05-22,293,25,Product_39,Books,1,18.18,North America
2023-02-24,507,45,Product_37,Books,1,10.2,South America
2024-11-17,58,7,Product_13,Books,3,29.73,Europe
2023-10-05,510,21,Product_37,Beauty,1,53.69,Africa
2023-03-04,191,44,Product_44,Books,5,151.78,Europe
2023-09-11,671,1,Product_30,Beauty,2,2.48,Asia
2023-10-25,139,23,Product_42,Books,2,65.19,North America
2023-12-12,580,48,Product_28,Books,1,19.89,North America
2023-12-20,264,10,Product_1,Clothing,4,57.33,Oceania
2023-04-11,624,27,Product_28,Clothing,2,36.99,Europe
2023-01-15,144,4,Product_26,Toys,2,6.01,North America
2023-01-08,806,42,Product_36,Sports,6,42.79,Europe
2023-07-31,910,42,Product_15,Sports,1,18.17,North America
2024-01-09,762,44,Product_4,Beauty,5,8.82,South America
2024-04-20,805,38,Product_21,Clothing,2,17.78,Europe
2024-01-11,962,28,Product_19,Home & Garden,1,17.19,South America
2024-05-19,7,1,Product_11,Books,3,125.24,South America
2023-08-06,338,12,Product_44,Clothing,4,9.44,Africa
2024-06-10,863,24,Product_29,Clothing,2,31.35,Oceania
2023-12-21,989,13,Product_39,Electronics,9,87.39,Oceania
2024-04-25,742,31,Product_14,Beauty,1,19.44,South America
2024-10-09,106,41,Product_21,Toys,2,22.19,Asia
2023-11-18,444,31,Product_50,Home & Garden,1,24.7,Asia
2024-08-02,186,13,Product_14,Clothing,4,55.35,North America
2023-09-11,792,9,Product_10,Clothing,3,25.52,Europe
2024-12-10,22,28,Product_19,Electronics,1,53.13,Oceania
2024-12-23,511,13,Product_22,Clothing,4,34.77,Europe
2023-08-22,978,33,Product_48,Sports,1,97.16,South America
2023-06-22,26,17,Product_42,Clothing,2,63.85,South America
2024-07-20,260,15,Product_48,Toys,2,38.96,Oceania
2023-03-11,127,50,Product_4,Toys,1,41.16,North America
2024-01-05,966,25,Product_13,Clothing,3,5.83,Europe
2023-02-05,203,18,Product_15,Beauty,1,61.3,Africa
2023-08-19,670,36,Product_46,Electronics,4,80.82,Africa
2023-07-20,97,34,Product_46,Books,1,,North America
2024-08-27,282,46,Product_2,Sports,1,51.67,Europe
2023-02-12,784,14,Product_10,Books,2,41.96,Oceania
2024-06-21,924,8,Product_25,Books,3,19.04,Asia
2024-02-05,973,17,Product_43,Electronics,2,56.27,South America
2023-10-27,65,16,Product_49,Sports,2,50.56,North America
2023-04-20,30,35,Product_6,Beauty,3,92.65,South America
2024-04-15,950,46,Product_39,Beauty,2,114.93,North America
2024-01-31,928,49,Product_38,Electronics,2,38.64,Europe
2024-03-17,343,45,Product_8,Clothing,2,9.18,Africa
2023-02-09,690,3,Product_9,Clothing,2,50.64,Asia
2024-02-15,96,42,Product_29,Toys,2,94.55,Europe
2024-07-16,487,27,Product_9,Beauty,1,27.38,Asia
2024-08-13,952,45,Product_28,Beauty,1,95.86,Africa
2023-05-24,902,2,Product_42,Clothing,2,60.0,Africa
2023-01-05,885,9,Product_11,Beauty,5,52.94,Africa
2024-10-28,921,4,Product_47,Books,1,14.18,Europe
2023-01-03,12,28,Product_12,Clothing,3,18.32,Oceania
2024-09-02,656,21,Product_13,Clothing,1,80.1,Africa
2023-03-02,933,45,Product_17,Toys,2,7.76,Europe
2024-11-04,299,29,Product_33,Sports,1,36.15,South America
2024-01-18,47,37,Product_45,Beauty,1,40.92,North America
2023-07-22,267,16,Product_41,Electronics,1,19.79,South America
2024-10-05,962,43,Product_26,Home & Garden,3,26.37,Europe
2024-12-05,645,30,Product_31,Books,3,12.11,Oceania
2024-12-31,275,42,Product_44,Home & Garden,6,58.96,Europe
2024-01-17,875,26,Product_35,Home & Garden,1,71.02,Asia
2023-12-25,291,25,Product_41,Sports,3,85.74,Oceania
2023-10-05,288,23,Product_30,Toys,1,34.11,South America
2023-07-29,156,27,Product_41,Books,4,,North America
2023-02-24,241,26,Product_43,Sports,2,71.63,Oceania
2024-08-18,868,41,Product_20,Toys,5,29.78,Asia
2023-11-14,940,13,Product_38,Electronics,6,50.55,Europe
2024-07-29,778,12,Product_39,Sports,2,40.51,Oceania
2024-05-17,519,2,Product_17,Clothing,2,135.52,North America
2023-12-06,386,43,Product_46,Sports,6,19.38,Asia
2023-11-08,378,36,Product_43,Home & Garden,12,62.07,Europe
2024-05-07,464,45,Product_4,Sports,5,13.23,Asia
2024-04-25,210,20,Product_33,Toys,2,,Africa
2023-10-10,135,14,Product_4,Clothing,2,62.17,Oceania
2023-05-27,641,44,Product_23,Beauty,1,13.49,Oceania
2023-03-19,385,33,Product_37,Sports,1,120.23,Asia
2024-09-17,705,46,Product_43,Clothing,1,28.78,Africa
2024-05-01,597,31,Product_2,Books,1,27.09,North America
2024-11-21,200,9,Product_21,Toys,4,29.98,Asia
2024-08-23,122,45,Product_20,Home & Garden,2,24.43,Europe
2024-09-25,976,39,Product_38,Home & Garden,1,47.67,Africa
2023-11-02,88,3,Product_23,Books,1,53.01,Europe
2023-02-04,397,25,Product_22,Electronics,2,58.02,Oceania
2024-07-12,516,47,Product_49,Home & Garden,4,26.23,Europe
2023-08-12,859,3,Product_40,Home & Garden,1,35.58,Asia
2024-11-26,372,3,Product_50,Electronics,1,57.75,South America
2024-08-28,321,10,Product_3,Toys,1,30.15,Asia
2024-12-31,664,6,Product_1,Electronics,4,14.74,South America
2024-07-31,421,14,Product_46,Sports,3,8.83,South America
2024-02-11,282,48,Product_36,Beauty,3,37.54,Africa
2023-09-01,584,27,Product_46,Toys,1,52.74,North America
2024-07-12,733,42,Product_30,Beauty,2,59.16,Asia
2024-12-06,239,31,Product_26,Toys,4,38.61,Asia
2023-05-05,702,45,Product_48,Toys,7,43.38,North America
2024-12-31,663,18,Product_31,Home & Garden,4,61.46,North America
2023-06-30,860,36,Product_7,Clothing,1,54.95,Europe
2023-05-28,887,13,Product_35,Clothing,2,73.11,Africa
2023-08-14,619,35,Product_15,Beauty,1,14.77,South America
2023-05-02,311,37,Product_23,Beauty,3,17.26,Oceania
2024-03-16,281,4,Product_37,Beauty,5,38.93,Oceania
2024-06-21,879,32,Product_40,Sports,2,120.3,Asia
2024-01-15,530,44,Product_31,Toys,2,49.34,South America
2023-06-15,963,29,Product_27,Electronics,1,139.4,Europe
2024-12-26,88,3,Product_14,Toys,1,33.78,Asia
2023-02-14,157,29,Product_47,Beauty,2,31.62,North America
2023-11-08,202,20,Product_37,Sports,1,68.64,Oceania
2024-09-21,171,47,Product_38,Clothing,6,28.1,Africa
2024-05-31,887,36,Product_32,Beauty,2,89.78,Africa
2023-09-26,61,30,Product_34,Beauty,4,15.55,Europe
2024-10-22,604,29,Product_6,Beauty,6,66.36,Europe
2024-11-18,895,50,Product_46,Clothing,4,106.26,Europe
2024-03-31,425,41,Product_11,Books,1,7.4,Oceania
2024-11-06,627,9,Product_35,Toys,3,,North America
2024-10-28,278,44,Product_36,Electronics,2,55.22,Africa
2023-05-03,314,15,Product_15,Toys,3,78.8,Oceania
2023-12-16,856,34,Product_8,Toys,1,68.22,Asia
2023-02-03,581,22,Product_12,Sports,4,18.23,Asia
2024-02-15,791,33,Product_26,Books,8,57.1,Oceania
2024-04-02,488,14,Product_23,Books,1,30.36,Europe
2023-12-03,928,49,Product_34,Electronics,6,39.54,South America
2024-10-15,52,32,Product_41,Books,1,41.13,South America
2023-06-08,413,31,Product_12,Books,1,44.14,Asia
2024-04-22,839,36,Product_46,Clothing,4,22.26,Africa
2024-07-06,746,20,Product_11,Books,3,39.68,Asia
2023-07-07,502,49,Product_9,Beauty,4,13.36,Africa
2023-09-05,453,9,Product_32,Electronics,1,13.71,South America
2024-10-20,123,25,Product_46,Home & Garden,5,14.48,Africa
2023-06-09,322,44,Product_25,Electronics,1,38.82,Oceania
2024-04-25,359,8,Product_48,Electronics,1,31.62,North America
2023-06-10,791,34,Product_49,Sports,2,89.06,Asia
2024-04-04,39,42,Product_36,Books,4,54.36,Africa
2023-07-04,201,14,Product_50,Sports,2,50.35,South America
2024-01-29,407,49,Product_19,Home & Garden,1,27.18,Asia
2024-07-31,530,49,Product_32,Beauty,2,67.45,Africa
2023-12-24,334,1,Product_1,Clothing,3,69.78,Oceania
2023-08-20,557,22,Product_33,Home & Garden,1,96.35,Oceania
2024-05-16,996,30,Product_22,Toys,5,59.88,North America
2023-06-22,853,40,Product_38,Beauty,1,13.21,Oceania
2024-09-17,566,18,Product_25,Sports,1,48.13,North America
2024-12-29,610,26,Product_39,Sports,1,37.37,Africa
2024-10-26,107,10,Product_44,Clothing,4,35.86,South America
2024-05-28,156,34,Product_21,Books,1,72.79,Asia
2023-03-25,988,32,Product_45,Books,1,32.62,South America
2024-12-02,83,26,Product_36,Books,6,45.06,North America
2024-12-20,624,42,Product_28,Sports,3,31.79,South America
2023-05-03,639,45,Product_44,Beauty,1,25.38,Oceania
2024-02-05,613,10,Product_15,Sports,2,53.61,Africa
2023-07-07,750,36,Product_38,Electronics,5,4.0,South America
2023-07-22,327,44,Product_31,Clothing,1,22.45,North America
2023-06-25,661,22,Product_24,Clothing,2,,Europe
2023-11-18,226,31,Product_40,Home & Garden,3,4.18,North America
2023-12-08,963,19,Product_30,Electronics,6,56.59,North America
2024-12-07,837,31,Product_4,Books,6,62.83,Africa
2023-11-01,730,36,Product_27,Toys,6,35.41,Africa
2023-07-22,508,12,Product_33,Home & Garden,1,45.02,South America
2024-05-06,257,10,Product_1,Beauty,1,112.59,Asia
2023-04-30,936,9,Product_49,Home & Garden,2,16.8,Oceania
2023-09-17,576,16,Product_49,Home & Garden,1,17.37,Africa
2024-01-05,925,28,Product_22,Toys,1,3.7,Africa
2023-02-23,591,47,Product_32,Home & Garden,1,47.38,North America
2024-10-26,794,4,Product_19,Sports,2,,Africa
2023-09-22,498,45,Product_27,Sports,3,17.77,Europe
2023-05-26,396,23,Product_2,Home & Garden,4,29.67,South America
2024-12-07,393,33,Product_28,Home & Garden,1,71.16,Oceania
2024-12-31,76,10,Product_9,Sports,1,14.54,North America
2024-04-13,242,37,Product_39,Electronics,1,134.58,Africa
2024-11-03,414,26,Product_43,Toys,4,52.8,Europe
2023-08-16,977,42,Product_34,Clothing,5,60.28,Europe
2023-02-11,484,31,Product_31,Books,2,27.6,South America
2023-08-28,450,32,Product_3,Beauty,2,81.24,Europe
2024-01-07,389,18,Product_35,Beauty,1,20.79,Europe
2023-08-04,667,19,Product_18,Toys,3,72.89,North America
2024-03-04,543,5,Product_35,Electronics,2,89.06,Asia
2023-05-17,701,26,Product_22,Sports,4,54.45,Asia
2023-01-29,523,29,Product_41,Books,2,54.23,South America
2023-06-30,515,13,Product_38,Beauty,2,67.48,South America
2023-06-05,750,15,Product_19,Electronics,3,23.15,Oceania
2023-04-22,847,37,Product_34,Toys,1,53.5,Africa
2023-02-27,620,20,Product_18,Beauty,1,76.59,Africa
2023-10-01,145,25,Product_5,Beauty,2,27.24,South America
2023-07-09,734,3,Product_49,Toys,2,58.48,North America
2024-07-18,378,14,Product_49,Books,5,47.86,Asia
2023-12-06,364,7,Product_1,Toys,1,25.37,Europe
2024-04-01,321,9,Product_42,Toys,1,83.05,Europe
2023-06-09,100,11,Product_8,Sports,4,61.69,North America
2023-10-30,200,17,Product_15,Clothing,2,62.15,Oceania
2024-11-27,652,29,Product_1,Sports,1,17.24,North America
2023-08-20,621,49,Product_8,Beauty,2,5.55,North America
